2017-09-23 16:41:12 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 16:41:12 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 16:41:15 INFO  TestBase:268 - click--homepage.loginpage.signupBtn--
2017-09-23 16:41:21 INFO  TestBase:268 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-23 16:41:23 INFO  TestBase:268 - input--homepage.loginpage.signup.lastname--LastName
2017-09-23 16:41:24 INFO  TestBase:268 - input--homepage.loginpage.signup.mobile--Mobile
2017-09-23 16:41:25 INFO  TestBase:268 - input--homepage.loginpage.signup.email--Email
2017-09-23 16:41:26 INFO  TestBase:268 - input--homepage.loginpage.signup.pwd--Password
2017-09-23 16:41:26 INFO  TestBase:268 - click--homepage.loginpage.signup.signupBtn--
2017-09-23 16:41:27 INFO  TestBase:268 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-23 16:41:27 INFO  TestBase:268 - homepage.loginpage.signup.firstnameerr
2017-09-23 16:41:30 INFO  TestBase:268 - stopAppium----
2017-09-23 17:01:01 INFO  TestBase:269 - Execute test suite name is :SignUpPageTestCase
2017-09-23 17:01:01 INFO  TestBase:269 - startAppium----
2017-09-23 17:01:58 INFO  TestBase:269 - navigateURL--URL--
2017-09-23 17:01:58 INFO  TestBase:269 - http://makemytrip.com
2017-09-23 17:02:02 INFO  TestBase:269 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 17:02:06 INFO  TestBase:269 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 17:02:06 INFO  TestBase:269 - click--homepage.loginIcon--
2017-09-23 17:02:09 INFO  TestBase:269 - click--homepage.loginpage.signupBtn--
2017-09-23 17:02:15 INFO  TestBase:269 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-23 17:02:15 INFO  TestBase:269 - input--homepage.loginpage.signup.lastname--LastName
2017-09-23 17:02:16 INFO  TestBase:269 - input--homepage.loginpage.signup.mobile--Mobile
2017-09-23 17:02:17 INFO  TestBase:269 - input--homepage.loginpage.signup.email--Email
2017-09-23 17:02:18 INFO  TestBase:269 - input--homepage.loginpage.signup.pwd--Password
2017-09-23 17:02:18 INFO  TestBase:269 - click--homepage.loginpage.signup.signupBtn--
2017-09-23 17:02:19 INFO  TestBase:269 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-23 17:02:19 INFO  TestBase:269 - homepage.loginpage.signup.firstnameerr
